dam_nm,msmt_tm,rsvr_wal_hg,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt
부안,2024112113,38.11,0,0.663,0.663,33.2681,66.1
부안,2024112112,38.11,0,0.652,0.652,33.2681,66.1
부안,2024112111,38.11,0,0.63,0.63,33.2681,66.1
부안,2024112110,38.11,0,0,0.629,33.2681,66.1
부안,2024112109,38.12,0,0.645,0.645,33.2923,66.2
부안,2024112108,38.12,0,0.77,0.77,33.2923,66.2
부안,2024112107,38.12,0,0.773,0.773,33.2923,66.2
부안,2024112106,38.12,0,0.771,0.771,33.2923,66.2
부안,2024112105,38.12,0,0.775,0.775,33.2923,66.2
부안,2024112104,38.12,0,0.775,0.775,33.2923,66.2
부안,2024112103,38.12,0,0.775,0.775,33.2923,66.2
부안,2024112102,38.12,0,0,0.779,33.2923,66.2
부안,2024112101,38.13,0,0.78,0.78,33.3164,66.2
부안,2024112024,38.13,0,0.806,0.806,33.3164,66.2
부안,2024112023,38.13,0,0.846,0.846,33.3164,66.2
부안,2024112022,38.13,0,0.85,0.85,33.3164,66.2
부안,2024112021,38.13,0,0.848,0.848,33.3164,66.2
부안,2024112020,38.13,0,0.841,0.841,33.3164,66.2
부안,2024112019,38.13,0,0.797,0.797,33.3164,66.2
부안,2024112018,38.13,0,0.767,0.767,33.3164,66.2
부안,2024112017,38.13,0,0,0.778,33.3164,66.2
부안,2024112016,38.132,0,0,0.846,33.3213,66.3
부안,2024112015,38.14,0,0.787,0.787,33.3406,66.3
부안,2024112014,38.14,0,0.731,0.731,33.3406,66.3
부안,2024112013,38.14,0,0.676,0.676,33.3406,66.3
부안,2024112012,38.14,0,0.674,0.674,33.3406,66.3
부안,2024112011,38.14,0,0.674,0.674,33.3406,66.3
부안,2024112010,38.14,0,0.681,0.681,33.3406,66.3
부안,2024112009,38.14,0,0,0.717,33.3406,66.3
부안,2024112008,38.15,0,0.712,0.712,33.3648,66.3
부안,2024112007,38.15,0,0.666,0.666,33.3648,66.3
부안,2024112006,38.15,0,0.677,0.677,33.3648,66.3
부안,2024112005,38.15,0,0.751,0.751,33.3648,66.3
부안,2024112004,38.15,0,0.74,0.74,33.3648,66.3
부안,2024112003,38.15,0,0.7,0.7,33.3648,66.3
부안,2024112002,38.15,0,0,0.783,33.3648,66.3
부안,2024112001,38.16,0,0.798,0.798,33.389,66.4
부안,2024111924,38.16,0,0.794,0.794,33.389,66.4
부안,2024111923,38.16,0,0.797,0.797,33.389,66.4
부안,2024111922,38.16,0,0.792,0.792,33.389,66.4
부안,2024111921,38.16,0,0.795,0.795,33.389,66.4
부안,2024111920,38.16,0,0.796,0.796,33.389,66.4
부안,2024111919,38.16,0,0.792,0.792,33.389,66.4
부안,2024111918,38.16,0,0,0.798,33.389,66.4
부안,2024111917,38.17,0,0.797,0.797,33.4133,66.4
부안,2024111916,38.17,0,0.79,0.79,33.4133,66.4
부안,2024111915,38.17,0,0.765,0.765,33.4133,66.4
부안,2024111914,38.17,0,0.733,0.733,33.4133,66.4
부안,2024111913,38.17,0,0.771,0.771,33.4133,66.4
부안,2024111912,38.17,0,0.807,0.807,33.4133,66.4
부안,2024111911,38.17,0,0.805,0.805,33.4133,66.4
부안,2024111910,38.17,0,0,0.801,33.4133,66.4
부안,2024111909,38.18,0,0.76,0.76,33.4375,66.5
부안,2024111908,38.18,0,0.729,0.729,33.4375,66.5
부안,2024111907,38.18,0,0.661,0.661,33.4375,66.5
부안,2024111906,38.18,0,0.658,0.658,33.4375,66.5
부안,2024111905,38.18,0,0.659,0.659,33.4375,66.5
부안,2024111904,38.18,0,0.662,0.662,33.4375,66.5
부안,2024111903,38.18,0,0.662,0.662,33.4375,66.5
부안,2024111902,38.18,0,0.69,0.69,33.4375,66.5
부안,2024111901,38.18,0,0.7,0.7,33.4375,66.5
부안,2024111824,38.18,0,0,0.691,33.4375,66.5
부안,2024111823,38.19,0,0.677,0.677,33.4617,66.5
부안,2024111822,38.19,0,0.678,0.678,33.4617,66.5
부안,2024111821,38.19,0,0.679,0.679,33.4617,66.5
부안,2024111820,38.19,0,0.691,0.691,33.4617,66.5
부안,2024111819,38.19,0,0.765,0.765,33.4617,66.5
부안,2024111818,38.19,0,0.769,0.769,33.4617,66.5
부안,2024111817,38.19,0,0.771,0.771,33.4617,66.5
부안,2024111816,38.19,0,0.768,0.768,33.4617,66.5
부안,2024111815,38.19,0,0,0.767,33.4617,66.5
부안,2024111814,38.194,0,0,0.771,33.4714,66.5
부안,2024111813,38.199,0,3.462,0.768,33.4836,66.6
부안,2024111812,38.195,0,0,0.768,33.4739,66.6
부안,2024111811,38.199,0,0.099,0.766,33.4836,66.6
부안,2024111810,38.2,0,0,0.77,33.486,66.6
부안,2024111809,38.202,0,0,0.765,33.4908,66.6
부안,2024111808,38.204,0,0,0.742,33.4957,66.6
부안,2024111807,38.21,0,0.69,0.69,33.5102,66.6
부안,2024111806,38.21,0,0.725,0.725,33.5102,66.6
부안,2024111805,38.21,0,0.002,0.696,33.5102,66.6
부안,2024111804,38.211,0,0,0.68,33.5127,66.6
부안,2024111803,38.213,0,2.015,0.682,33.5175,66.6
부안,2024111802,38.211,0,0,0.763,33.5127,66.6
부안,2024111801,38.213,0,0.08,0.747,33.5175,66.6
부안,2024111724,38.214,0,0,0.723,33.5199,66.6
부안,2024111723,38.218,0,0,0.722,33.5297,66.7
부안,2024111722,38.22,0,0.69,0.69,33.5345,66.7
부안,2024111721,38.22,0,0.677,0.677,33.5345,66.7
부안,2024111720,38.22,0,0.676,0.676,33.5345,66.7
부안,2024111719,38.22,0,0.009,0.676,33.5345,66.7
부안,2024111718,38.221,0,0,0.679,33.5369,66.7
부안,2024111717,38.222,0,0,0.731,33.5394,66.7
부안,2024111716,38.224,0,0.769,0.769,33.5442,66.7
부안,2024111715,38.224,0,0,0.762,33.5442,66.7
부안,2024111714,38.227,0,0,0.733,33.5515,66.7
부안,2024111713,38.23,0,2.071,0.71,33.5588,66.7
부안,2024111712,38.228,0,0,0.637,33.5539,66.7
부안,2024111711,38.23,0,0.627,0.627,33.5588,66.7
부안,2024111710,38.23,0,0,0.63,33.5588,66.7
부안,2024111709,38.232,0,0,0.716,33.5636,66.7
부안,2024111708,38.234,0,0,0.805,33.5685,66.7
부안,2024111707,38.238,0,0.131,0.798,33.5782,66.8
부안,2024111706,38.239,0,0.108,0.802,33.5806,66.8
부안,2024111705,38.24,0,0,0.802,33.5831,66.8
부안,2024111704,38.242,0,2.134,0.801,33.5879,66.8
부안,2024111703,38.24,0,0.749,0.749,33.5831,66.8
부안,2024111702,38.24,0,0,0.746,33.5831,66.8
부안,2024111701,38.25,0,0.754,0.754,33.6074,66.8
부안,2024111624,38.25,0,0.746,0.746,33.6074,66.8
부안,2024111623,38.25,0,0.744,0.744,33.6074,66.8
부안,2024111622,38.25,0,0.75,0.75,33.6074,66.8
부안,2024111621,38.25,0,0.747,0.747,33.6074,66.8
부안,2024111620,38.25,0,0.746,0.746,33.6074,66.8
부안,2024111619,38.25,0,0.75,0.75,33.6074,66.8
부안,2024111618,38.25,0,0.797,0.797,33.6074,66.8
부안,2024111617,38.25,0,0.798,0.798,33.6074,66.8
부안,2024111616,38.25,0,0,0.801,33.6074,66.8
부안,2024111615,38.255,0,0,0.798,33.6195,66.8
부안,2024111614,38.26,0,0.801,0.801,33.6317,66.9
부안,2024111613,38.26,0,0.783,0.783,33.6317,66.9
부안,2024111612,38.26,0,0.771,0.771,33.6317,66.9
부안,2024111611,38.26,0,0.774,0.774,33.6317,66.9
부안,2024111610,38.26,0,0.785,0.785,33.6317,66.9
부안,2024111609,38.26,0,0.793,0.793,33.6317,66.9
부안,2024111608,38.26,0,0,0.793,33.6317,66.9
부안,2024111607,38.27,0,0.749,0.749,33.656,66.9
부안,2024111606,38.27,0,0.694,0.694,33.656,66.9
부안,2024111605,38.27,0,0.694,0.694,33.656,66.9
부안,2024111604,38.27,0,0.693,0.693,33.656,66.9
부안,2024111603,38.27,0,0.761,0.761,33.656,66.9
부안,2024111602,38.27,0,0.833,0.833,33.656,66.9
부안,2024111601,38.27,0,0.792,0.792,33.656,66.9
부안,2024111524,38.27,0,0,0.796,33.656,66.9
부안,2024111523,38.28,0,0.803,0.803,33.6803,67
부안,2024111522,38.28,0,0.784,0.784,33.6803,67
부안,2024111521,38.28,0,0.737,0.737,33.6803,67
부안,2024111520,38.28,0,0.736,0.736,33.6803,67
부안,2024111519,38.28,0,0.733,0.733,33.6803,67
부안,2024111518,38.28,0,0.737,0.737,33.6803,67
부안,2024111517,38.28,0,0.741,0.741,33.6803,67
부안,2024111516,38.28,0,0.728,0.728,33.6803,67
부안,2024111515,38.28,0,0.664,0.664,33.6803,67
부안,2024111514,38.28,0,0,0.665,33.6803,67
부안,2024111513,38.29,0,0.672,0.672,33.7047,67
부안,2024111512,38.29,0,0.706,0.706,33.7047,67
부안,2024111511,38.29,0,0.701,0.701,33.7047,67
부안,2024111510,38.29,0,0.707,0.707,33.7047,67
부안,2024111509,38.29,0,0.754,0.754,33.7047,67
부안,2024111508,38.29,0,0.832,0.832,33.7047,67
부안,2024111507,38.29,0,0.849,0.849,33.7047,67
부안,2024111506,38.29,0,0,0.843,33.7047,67
부안,2024111505,38.299,0,0.177,0.844,33.7266,67.1
부안,2024111504,38.3,0,0.811,0.811,33.729,67.1
부안,2024111503,38.3,0,0.808,0.808,33.729,67.1
부안,2024111502,38.3,0,0.754,0.754,33.729,67.1
부안,2024111501,38.3,0,0.695,0.695,33.729,67.1
부안,2024111424,38.3,0,0.7,0.7,33.729,67.1
부안,2024111423,38.3,0,0.743,0.743,33.729,67.1
부안,2024111422,38.3,0,0.742,0.742,33.729,67.1
부안,2024111421,38.3,0,0.77,0.77,33.729,67.1
부안,2024111420,38.3,0,0.791,0.791,33.729,67.1
부안,2024111419,38.3,0,0,0.795,33.729,67.1
부안,2024111418,38.31,0,0.795,0.795,33.7534,67.1
부안,2024111417,38.31,0,0.787,0.787,33.7534,67.1
부안,2024111416,38.31,0,0.794,0.794,33.7534,67.1
부안,2024111415,38.31,0,0.8,0.8,33.7534,67.1
부안,2024111414,38.31,0,0.797,0.797,33.7534,67.1
부안,2024111413,38.31,0,0.779,0.779,33.7534,67.1
부안,2024111412,38.31,0,0.763,0.763,33.7534,67.1
부안,2024111411,38.31,0,0.757,0.757,33.7534,67.1
부안,2024111410,38.31,0,0,0.721,33.7534,67.1
부안,2024111409,38.318,0,0,0.718,33.7729,67.1
부안,2024111408,38.32,0,0.719,0.719,33.7777,67.2
부안,2024111407,38.32,0,0.718,0.718,33.7777,67.2
부안,2024111406,38.32,0,0.742,0.742,33.7777,67.2
부안,2024111405,38.32,0,0.795,0.795,33.7777,67.2
부안,2024111404,38.32,0,0,0.834,33.7777,67.2
부안,2024111403,38.328,0,0,0.875,33.7972,67.2
부안,2024111402,38.33,0,0.876,0.876,33.8021,67.2
부안,2024111401,38.33,0,0.85,0.85,33.8021,67.2
부안,2024111324,38.33,0,0.835,0.835,33.8021,67.2
부안,2024111323,38.33,0,0.818,0.818,33.8021,67.2
부안,2024111322,38.33,0,0.797,0.797,33.8021,67.2
부안,2024111321,38.33,0,0.772,0.772,33.8021,67.2
부안,2024111320,38.33,0,0.754,0.754,33.8021,67.2
부안,2024111319,38.33,0,0.732,0.732,33.8021,67.2
부안,2024111318,38.33,0,0,0.689,33.8021,67.2
부안,2024111317,38.34,0,0.695,0.695,33.8265,67.3
부안,2024111316,38.34,0,0.796,0.796,33.8265,67.3
부안,2024111315,38.34,0,0.779,0.779,33.8265,67.3
부안,2024111314,38.34,0,0.744,0.744,33.8265,67.3
부안,2024111313,38.34,0,0.706,0.706,33.8265,67.3
부안,2024111312,38.34,0,0.703,0.703,33.8265,67.3
부안,2024111311,38.34,0,0.716,0.716,33.8265,67.3
부안,2024111310,38.34,0,0.73,0.73,33.8265,67.3
부안,2024111309,38.34,0,0,0.724,33.8265,67.3
부안,2024111308,38.35,0,0.725,0.725,33.8509,67.3
부안,2024111307,38.35,0,0.725,0.725,33.8509,67.3
부안,2024111306,38.35,0,0.725,0.725,33.8509,67.3
부안,2024111305,38.35,0,0.726,0.726,33.8509,67.3
부안,2024111304,38.35,0,0.727,0.727,33.8509,67.3
부안,2024111303,38.35,0,0.727,0.727,33.8509,67.3
부안,2024111302,38.35,0,0.723,0.723,33.8509,67.3
부안,2024111301,38.35,0,0,0.749,33.8509,67.3
부안,2024111224,38.358,0,0,0.797,33.8704,67.3
부안,2024111223,38.36,0,0.807,0.807,33.8753,67.4
부안,2024111222,38.36,0,0.8,0.8,33.8753,67.4
부안,2024111221,38.36,0,0.802,0.802,33.8753,67.4
부안,2024111220,38.36,0,0.769,0.769,33.8753,67.4
부안,2024111219,38.36,0,0.76,0.76,33.8753,67.4
부안,2024111218,38.36,0,0.756,0.756,33.8753,67.4
부안,2024111217,38.36,0,0.759,0.759,33.8753,67.4
부안,2024111216,38.36,0,0.812,0.812,33.8753,67.4
부안,2024111215,38.36,0,0,0.803,33.8753,67.4
부안,2024111214,38.37,0,0.775,0.775,33.8997,67.4
부안,2024111213,38.37,0,0.746,0.746,33.8997,67.4
부안,2024111212,38.37,0,0.732,0.732,33.8997,67.4
부안,2024111211,38.37,0,0.728,0.728,33.8997,67.4
부안,2024111210,38.37,0,0.766,0.766,33.8997,67.4
부안,2024111209,38.37,0,0.858,0.858,33.8997,67.4
부안,2024111208,38.37,0,0,0.849,33.8997,67.4
부안,2024111207,38.38,0,0.717,0.717,33.9241,67.4
부안,2024111206,38.38,0,0.696,0.696,33.9241,67.4
부안,2024111205,38.38,0,0.733,0.733,33.9241,67.4
부안,2024111204,38.38,0,0.737,0.737,33.9241,67.4
부안,2024111203,38.38,0,0.719,0.719,33.9241,67.4
부안,2024111202,38.38,0,0.73,0.73,33.9241,67.4
부안,2024111201,38.38,0,0.761,0.761,33.9241,67.4
부안,2024111124,38.38,0,0.758,0.758,33.9241,67.4
부안,2024111123,38.38,0,0,0.764,33.9241,67.4
부안,2024111122,38.39,0,0.806,0.806,33.9486,67.5
부안,2024111121,38.39,0,0.837,0.837,33.9486,67.5
부안,2024111120,38.39,0,0.824,0.824,33.9486,67.5
부안,2024111119,38.39,0,0.746,0.746,33.9486,67.5
부안,2024111118,38.39,0,0.745,0.745,33.9486,67.5
부안,2024111117,38.39,0,0.742,0.742,33.9486,67.5
부안,2024111116,38.39,0,0.746,0.746,33.9486,67.5
부안,2024111115,38.39,0,0.75,0.75,33.9486,67.5
부안,2024111114,38.39,0,0.748,0.748,33.9486,67.5
부안,2024111113,38.39,0,0.713,0.713,33.9486,67.5
부안,2024111112,38.39,0,0,0.678,33.9486,67.5
부안,2024111111,38.4,0,0.633,0.633,33.973,67.5
부안,2024111110,38.4,0,0.623,0.623,33.973,67.5
부안,2024111109,38.4,0,0.626,0.626,33.973,67.5
부안,2024111108,38.4,0,0.655,0.655,33.973,67.5
부안,2024111107,38.4,0,0.684,0.684,33.973,67.5
부안,2024111106,38.4,0,0.72,0.72,33.973,67.5
부안,2024111105,38.4,0,0.723,0.723,33.973,67.5
부안,2024111104,38.4,0,0,0.721,33.973,67.5
부안,2024111103,38.41,0,0.723,0.723,33.9975,67.6
부안,2024111102,38.41,0,0.743,0.743,33.9975,67.6
부안,2024111101,38.41,0,0.761,0.761,33.9975,67.6
부안,2024111024,38.41,0,0.766,0.766,33.9975,67.6
부안,2024111023,38.41,0,0.736,0.736,33.9975,67.6
부안,2024111022,38.41,0,0.728,0.728,33.9975,67.6
부안,2024111021,38.41,0,0.733,0.733,33.9975,67.6
부안,2024111020,38.41,0,0.728,0.728,33.9975,67.6
부안,2024111019,38.41,0,0,0.758,33.9975,67.6
부안,2024111018,38.419,0,0.093,0.76,34.0195,67.6
부안,2024111017,38.42,0,0.757,0.757,34.0219,67.6
부안,2024111016,38.42,0,0.743,0.743,34.0219,67.6
부안,2024111015,38.42,0,0.717,0.717,34.0219,67.6
부안,2024111014,38.42,0,0.699,0.699,34.0219,67.6
부안,2024111013,38.42,0,0.677,0.677,34.0219,67.6
부안,2024111012,38.42,0,0.653,0.653,34.0219,67.6
부안,2024111011,38.42,0,0.635,0.635,34.0219,67.6
부안,2024111010,38.42,0,0,0.679,34.0219,67.6
부안,2024111009,38.43,0,0.73,0.73,34.0464,67.7
부안,2024111008,38.43,0,0.676,0.676,34.0464,67.7
부안,2024111007,38.43,0,0.693,0.693,34.0464,67.7
부안,2024111006,38.43,0,0.704,0.704,34.0464,67.7
부안,2024111005,38.43,0,0.727,0.727,34.0464,67.7
부안,2024111004,38.43,0,0.754,0.754,34.0464,67.7
부안,2024111003,38.43,0,0.801,0.801,34.0464,67.7
부안,2024111002,38.43,0,0.844,0.844,34.0464,67.7
부안,2024111001,38.43,0,0,0.821,34.0464,67.7
부안,2024110924,38.436,0,0,0.802,34.0611,67.7
부안,2024110923,38.44,0,0.764,0.764,34.0709,67.7
부안,2024110922,38.44,0,0.759,0.759,34.0709,67.7
부안,2024110921,38.44,0,0.697,0.697,34.0709,67.7
부안,2024110920,38.44,0,0.671,0.671,34.0709,67.7
부안,2024110919,38.44,0,0.74,0.74,34.0709,67.7
부안,2024110918,38.44,0,0.74,0.74,34.0709,67.7
부안,2024110917,38.44,0,0.774,0.774,34.0709,67.7
부안,2024110916,38.44,0,0.829,0.829,34.0709,67.7
부안,2024110915,38.44,0,0,0.741,34.0709,67.7
부안,2024110914,38.442,0,0,0.661,34.0758,67.8
부안,2024110913,38.45,0,0.658,0.658,34.0954,67.8
부안,2024110912,38.45,0,0.669,0.669,34.0954,67.8
부안,2024110911,38.45,0,0.704,0.704,34.0954,67.8
부안,2024110910,38.45,0,0.703,0.703,34.0954,67.8
부안,2024110909,38.45,0,0.761,0.761,34.0954,67.8
부안,2024110908,38.45,0,0,0.762,34.0954,67.8
부안,2024110907,38.456,0,0,0.725,34.1101,67.8
부안,2024110906,38.46,0,0.731,0.731,34.1199,67.8
부안,2024110905,38.46,0,0.73,0.73,34.1199,67.8
부안,2024110904,38.46,0,0.772,0.772,34.1199,67.8
부안,2024110903,38.46,0,0.803,0.803,34.1199,67.8
부안,2024110902,38.46,0,0.804,0.804,34.1199,67.8
부안,2024110901,38.46,0,0.802,0.802,34.1199,67.8
부안,2024110824,38.46,0,0,0.802,34.1199,67.8
부안,2024110823,38.47,0,0.807,0.807,34.1444,67.9
부안,2024110822,38.47,0,0.81,0.81,34.1444,67.9
부안,2024110821,38.47,0,0.81,0.81,34.1444,67.9
부안,2024110820,38.47,0,0.774,0.774,34.1444,67.9
부안,2024110819,38.47,0,0.721,0.721,34.1444,67.9
부안,2024110818,38.47,0,0.722,0.722,34.1444,67.9
부안,2024110817,38.47,0,0.742,0.742,34.1444,67.9
부안,2024110816,38.47,0,0.748,0.748,34.1444,67.9
부안,2024110815,38.47,0,0.738,0.738,34.1444,67.9
부안,2024110814,38.47,0,0.767,0.767,34.1444,67.9
부안,2024110813,38.47,0,0,0.768,34.1444,67.9
부안,2024110812,38.48,0,0.765,0.765,34.1689,67.9
부안,2024110811,38.48,0,0.779,0.779,34.1689,67.9
부안,2024110810,38.48,0,0.83,0.83,34.1689,67.9
부안,2024110809,38.48,0,0.86,0.86,34.1689,67.9
부안,2024110808,38.48,0,0.804,0.804,34.1689,67.9
부안,2024110807,38.48,0,0,0.697,34.1689,67.9
부안,2024110806,38.484,0,0,0.705,34.1788,68
부안,2024110805,38.49,0,0.742,0.742,34.1935,68
부안,2024110804,38.49,0,0.819,0.819,34.1935,68
부안,2024110803,38.49,0,0.807,0.807,34.1935,68
부안,2024110802,38.49,0,0.705,0.705,34.1935,68
부안,2024110801,38.49,0,0.704,0.704,34.1935,68
부안,2024110724,38.49,0,0.728,0.728,34.1935,68
부안,2024110723,38.49,0,0.777,0.777,34.1935,68
부안,2024110722,38.49,0,0,0.789,34.1935,68
부안,2024110721,38.5,0,0.764,0.764,34.218,68
부안,2024110720,38.5,0,0.713,0.713,34.218,68
부안,2024110719,38.5,0,0.706,0.706,34.218,68
부안,2024110718,38.5,0,0.754,0.754,34.218,68
부안,2024110717,38.5,0,0.801,0.801,34.218,68
부안,2024110716,38.5,0,0.846,0.846,34.218,68
부안,2024110715,38.5,0,0.804,0.804,34.218,68
부안,2024110714,38.5,0,0.76,0.76,34.218,68
부안,2024110713,38.5,0,0.706,0.706,34.218,68
부안,2024110712,38.5,0,0,0.691,34.218,68
부안,2024110711,38.51,0,0.671,0.671,34.2426,68.1
부안,2024110710,38.51,0,0.668,0.668,34.2426,68.1
부안,2024110709,38.51,0,0.661,0.661,34.2426,68.1
부안,2024110708,38.51,0,0.691,0.691,34.2426,68.1
부안,2024110707,38.51,0,0.732,0.732,34.2426,68.1
부안,2024110706,38.51,0,0,0.733,34.2426,68.1
부안,2024110705,38.519,0,0.061,0.728,34.2647,68.1
부안,2024110704,38.52,0,0.73,0.73,34.2671,68.1
부안,2024110703,38.52,0,0.729,0.729,34.2671,68.1
부안,2024110702,38.52,0,0.688,0.688,34.2671,68.1
부안,2024110701,38.52,0,0.661,0.661,34.2671,68.1
부안,2024110624,38.52,0,0.665,0.665,34.2671,68.1
부안,2024110623,38.52,0,0.717,0.717,34.2671,68.1
부안,2024110622,38.52,0,0.787,0.787,34.2671,68.1
부안,2024110621,38.52,0,0.818,0.818,34.2671,68.1
부안,2024110620,38.52,0,0,0.767,34.2671,68.1
부안,2024110619,38.529,0,0.055,0.722,34.2893,68.2
부안,2024110618,38.53,0,0.762,0.762,34.2917,68.2
부안,2024110617,38.53,0,2.157,0.796,34.2917,68.2
부안,2024110616,38.528,0,0,0.798,34.2868,68.2
부안,2024110615,38.53,0,0.797,0.797,34.2917,68.2
부안,2024110614,38.53,0,0.791,0.791,34.2917,68.2
부안,2024110613,38.53,0,0.746,0.746,34.2917,68.2
부안,2024110612,38.53,0,0,0.731,34.2917,68.2
부안,2024110611,38.537,0,0,0.728,34.3089,68.2
부안,2024110610,38.54,0,0.723,0.723,34.3163,68.2
부안,2024110609,38.54,0,0.712,0.712,34.3163,68.2
부안,2024110608,38.54,0,0.698,0.698,34.3163,68.2
부안,2024110607,38.54,0,0.7,0.7,34.3163,68.2
부안,2024110606,38.54,0,0,0.744,34.3163,68.2
부안,2024110605,38.543,0,0,0.765,34.3237,68.2
부안,2024110604,38.55,0,0.767,0.767,34.3409,68.3
부안,2024110603,38.55,0,0.765,0.765,34.3409,68.3
부안,2024110602,38.55,0,0.734,0.734,34.3409,68.3
부안,2024110601,38.55,0,0.733,0.733,34.3409,68.3
부안,2024110524,38.55,0,0.708,0.708,34.3409,68.3
부안,2024110523,38.55,0,0.67,0.67,34.3409,68.3
부안,2024110522,38.55,0,0.682,0.682,34.3409,68.3
부안,2024110521,38.55,0,0.036,0.73,34.3409,68.3
부안,2024110520,38.551,0,0.064,0.731,34.3434,68.3
부안,2024110519,38.552,0,0,0.731,34.3458,68.3
부안,2024110518,38.555,0,0,0.753,34.3532,68.3
부안,2024110517,38.557,0,0,0.753,34.3581,68.3
부안,2024110516,38.56,0,0.827,0.827,34.3655,68.3
부안,2024110515,38.56,0,0.829,0.829,34.3655,68.3
부안,2024110514,38.56,0,4.38,4.38,34.3655,68.3
부안,2024110513,38.56,0,0.651,0.651,34.3655,68.3
부안,2024110512,38.56,0,0.639,0.639,34.3655,68.3
부안,2024110511,38.56,0,0,0.643,34.3655,68.3
부안,2024110510,38.57,0,0.658,0.658,34.3901,68.4
부안,2024110509,38.57,0,0.764,0.764,34.3901,68.4
부안,2024110508,38.57,0,0.789,0.789,34.3901,68.4
부안,2024110507,38.57,0,0.784,0.784,34.3901,68.4
부안,2024110506,38.57,0,0.791,0.791,34.3901,68.4
부안,2024110505,38.57,0,0.786,0.786,34.3901,68.4
부안,2024110504,38.57,0,0,0.789,34.3901,68.4
부안,2024110503,38.58,0,3.51,0.788,34.4147,68.4
부안,2024110502,38.576,0,0,0.785,34.4049,68.4
부안,2024110501,38.58,0,0.787,0.787,34.4147,68.4
부안,2024110424,38.58,0,0.786,0.786,34.4147,68.4
부안,2024110423,38.58,0,0.789,0.789,34.4147,68.4
부안,2024110422,38.58,0,0.768,0.768,34.4147,68.4
부안,2024110421,38.58,0,0,0.762,34.4147,68.4
부안,2024110420,38.582,0,1.456,0.762,34.4197,68.4
부안,2024110419,38.581,0,0,0.763,34.4172,68.4
부안,2024110418,38.586,0,0,0.767,34.4295,68.5
부안,2024110417,38.589,0,0.087,0.781,34.4369,68.5
부안,2024110416,38.59,0,0.833,0.833,34.4394,68.5
부안,2024110415,38.59,0,0.833,0.833,34.4394,68.5
부안,2024110414,38.59,0,0.796,0.796,34.4394,68.5
부안,2024110413,38.59,0,0.797,0.797,34.4394,68.5
부안,2024110412,38.59,0,0.786,0.786,34.4394,68.5
부안,2024110411,38.59,0,0,0.743,34.4394,68.5
부안,2024110410,38.6,0,0.732,0.732,34.464,68.5
부안,2024110409,38.6,0,0.677,0.677,34.464,68.5
부안,2024110408,38.6,1,0.701,0.701,34.464,68.5
부안,2024110407,38.6,0,0.784,0.784,34.464,68.5
부안,2024110406,38.6,0,0.653,0.653,34.464,68.5
부안,2024110405,38.6,0,0.738,0.738,34.464,68.5
부안,2024110404,38.6,0,0.723,0.723,34.464,68.5
부안,2024110403,38.6,0,0,0.728,34.464,68.5
부안,2024110402,38.608,0,0,0.726,34.4837,68.6
부안,2024110401,38.61,0,0.724,0.724,34.4887,68.6
부안,2024110324,38.61,0,0.708,0.708,34.4887,68.6
부안,2024110323,38.61,0,0.668,0.668,34.4887,68.6
부안,2024110322,38.61,0,0.629,0.629,34.4887,68.6
부안,2024110321,38.61,0,0.624,0.624,34.4887,68.6
부안,2024110320,38.61,0,0.643,0.643,34.4887,68.6
부안,2024110319,38.61,0,0.689,0.689,34.4887,68.6
부안,2024110318,38.61,0,0.74,0.74,34.4887,68.6
부안,2024110317,38.61,0,0.838,0.838,34.4887,68.6
부안,2024110316,38.61,0,0,0.814,34.4887,68.6
부안,2024110315,38.613,0,0,0.765,34.4961,68.6
부안,2024110314,38.62,0,0.714,0.714,34.5133,68.6
부안,2024110313,38.62,0,0.655,0.655,34.5133,68.6
부안,2024110312,38.62,0,0.662,0.662,34.5133,68.6
부안,2024110311,38.62,0,0.733,0.733,34.5133,68.6
부안,2024110310,38.62,0,0.761,0.761,34.5133,68.6
부안,2024110309,38.62,0,0.788,0.788,34.5133,68.6
부안,2024110308,38.62,0,0,0.745,34.5133,68.6
부안,2024110307,38.622,0,0,0.664,34.5183,68.6
부안,2024110306,38.63,0,0.657,0.657,34.538,68.7
부안,2024110305,38.63,0,0.651,0.651,34.538,68.7
부안,2024110304,38.63,0,0.677,0.677,34.538,68.7
부안,2024110303,38.63,0,0.79,0.79,34.538,68.7
부안,2024110302,38.63,0,0.821,0.821,34.538,68.7
부안,2024110301,38.63,0,0.834,0.834,34.538,68.7
부안,2024110224,38.63,0,0.838,0.838,34.538,68.7
부안,2024110223,38.63,0,0.805,0.805,34.538,68.7
부안,2024110222,38.63,0,0,0.762,34.538,68.7
부안,2024110221,38.64,0,0.725,0.725,34.5627,68.7
부안,2024110220,38.64,0,0.651,0.651,34.5627,68.7
부안,2024110219,38.64,0,0.626,0.626,34.5627,68.7
부안,2024110218,38.64,0,0.63,0.63,34.5627,68.7
부안,2024110217,38.64,0,0.628,0.628,34.5627,68.7
부안,2024110216,38.64,0,0.66,0.66,34.5627,68.7
부안,2024110215,38.64,0,0.681,0.681,34.5627,68.7
부안,2024110214,38.64,0,0.727,0.727,34.5627,68.7
부안,2024110213,38.64,0,0.049,0.743,34.5627,68.7
부안,2024110212,38.641,0,1.509,0.815,34.5652,68.7
부안,2024110211,38.64,0,0,0.851,34.5627,68.7
